query_sample_id,query_index,query_label,query_project,query_cve,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_cve,retrieved_cve_normalized,same_cve,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet,query_file_name,query_unique_id,query_target,query_vulnerable_line_numbers,query_dataset_type,query_source_signature_path,query_commit_hash,query_full_trace,retrieved_file_name,retrieved_unique_id,retrieved_target,retrieved_vulnerable_line_numbers,retrieved_source_signature_path,retrieved_commit_hash,retrieved_full_trace
5,4,Vulnerable,spice-vdagent__CVE-2017-15108,CVE-2017-15108,653,1,249,False,tail_512,5,8.10302734375,133,trace-csv::134,Vulnerable,True,gimp-2.6.7,CVE-2009-1570,CVE-2009-1570,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,399,1,185,0.02,"udscs_do_read(&conn);static void udscs_do_read(struct udscs_connection **conp)udscs_read_complete(connp);conn->read_callback(connp, &conn->header, conn->data.buf);static void daemon_read_complete(struct udscs_connecti...","if (!ReadOK (fd, buffer, 36)) Bitmap_Head.biPlanes = ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt = ToS (&buffer[0x0A]); /* 1C */ return (puffer[0] | puffer[1] << 8); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_...",5,5,1,1,test,,,"
udscs_do_read(&conn);
static void udscs_do_read(struct udscs_connection **conp)
udscs_read_complete(connp);
conn->read_callback(connp, &conn->header, conn->data.buf);
static void daemon_read_complete(struct udscs_connection **connp, struct udscs_message_header *header, uint8_t *data)
VDAgent *agent = udscs_get_user_data(*connp);
void *udscs_get_user_data(struct udscs_connection *conn)
return conn->user_data;
vdagent_file_xfers_data(agent->xfers, (VDAgentFileXferDataMessage *)data);
void vdagent_file_xfers_data(struct vdagent_file_xfers *xfers, VDAgentFileXferDataMessage *msg)
snprintf(buf, PATH_MAX, ""xdg-open '%s'&"", xfers->save_dir);
status = system(buf);
",gimp-2.6.7/2.json#trace2,134,1,"69,251,261,262,411,455,482,630",tracer-signaturedb-rag/signature-db-ori/gimp-2.6.7/2.json,b2379f1ceba7a8d4f8150885c08ade7b,"      if (!ReadOK (fd, buffer, 36))
      Bitmap_Head.biPlanes  = ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  = ToS (&buffer[0x0A]);      /* 1C */
  return (puffer[0] | puffer[1] << 8);
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  rowbytes= ((Bitmap_Head.biWidth * Bitmap_Head.biBitCnt - 1) / 32) * 4 + 4;
  image_ID = ReadImage (fd,
  buffer    = g_malloc (rowbytes);"
5,4,Vulnerable,spice-vdagent__CVE-2017-15108,CVE-2017-15108,653,1,249,False,tail_512,6,8.12908935546875,74,trace-csv::75,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.017241379310344827,"udscs_do_read(&conn);static void udscs_do_read(struct udscs_connection **conp)udscs_read_complete(connp);conn->read_callback(connp, &conn->header, conn->data.buf);static void daemon_read_complete(struct udscs_connecti...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",5,5,1,1,test,,,"
udscs_do_read(&conn);
static void udscs_do_read(struct udscs_connection **conp)
udscs_read_complete(connp);
conn->read_callback(connp, &conn->header, conn->data.buf);
static void daemon_read_complete(struct udscs_connection **connp, struct udscs_message_header *header, uint8_t *data)
VDAgent *agent = udscs_get_user_data(*connp);
void *udscs_get_user_data(struct udscs_connection *conn)
return conn->user_data;
vdagent_file_xfers_data(agent->xfers, (VDAgentFileXferDataMessage *)data);
void vdagent_file_xfers_data(struct vdagent_file_xfers *xfers, VDAgentFileXferDataMessage *msg)
snprintf(buf, PATH_MAX, ""xdg-open '%s'&"", xfers->save_dir);
status = system(buf);
",autotrace-20200219.65/2.json#trace3,75,1,"103,109,174,202,244,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/2.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 3 * sizeof(unsigned char));"
6,5,Safe,spice-vdagent__CVE-2017-15108,CVE-2017-15108,711,1,275,False,tail_512,1,9.3050537109375,223,trace-csv::224,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,257,0.03125,"udscs_do_read(&conn);static void udscs_do_read(struct udscs_connection **conp)udscs_read_complete(connp);conn->read_callback(connp, &conn->header, conn->data.buf);static void daemon_read_complete(struct udscs_connecti...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",6,6,0,,test,,,"
udscs_do_read(&conn);
static void udscs_do_read(struct udscs_connection **conp)
udscs_read_complete(connp);
conn->read_callback(connp, &conn->header, conn->data.buf);
static void daemon_read_complete(struct udscs_connection **connp, struct udscs_message_header *header, uint8_t *data)
VDAgent *agent = udscs_get_user_data(*connp);
void *udscs_get_user_data(struct udscs_connection *conn)
return conn->user_data;
vdagent_file_xfers_data(agent->xfers, (VDAgentFileXferDataMessage *)data);
void vdagent_file_xfers_data(struct vdagent_file_xfers *xfers, VDAgentFileXferDataMessage *msg)
gchar *argv[] = { ""xdg-open"", xfers->save_dir, NULL };
if (!g_spawn_async(NULL, argv, NULL, G_SPAWN_SEARCH_PATH, NULL, NULL, NULL, &error))
",sam2p-0.49.4/10.json#trace5,224,1,"126,130,132,170,206,265,383,407,445,483",tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
6,5,Safe,spice-vdagent__CVE-2017-15108,CVE-2017-15108,711,1,275,False,tail_512,2,9.3050537109375,271,trace-csv::272,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,257,0.03125,"udscs_do_read(&conn);static void udscs_do_read(struct udscs_connection **conp)udscs_read_complete(connp);conn->read_callback(connp, &conn->header, conn->data.buf);static void daemon_read_complete(struct udscs_connecti...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",6,6,0,,test,,,"
udscs_do_read(&conn);
static void udscs_do_read(struct udscs_connection **conp)
udscs_read_complete(connp);
conn->read_callback(connp, &conn->header, conn->data.buf);
static void daemon_read_complete(struct udscs_connection **connp, struct udscs_message_header *header, uint8_t *data)
VDAgent *agent = udscs_get_user_data(*connp);
void *udscs_get_user_data(struct udscs_connection *conn)
return conn->user_data;
vdagent_file_xfers_data(agent->xfers, (VDAgentFileXferDataMessage *)data);
void vdagent_file_xfers_data(struct vdagent_file_xfers *xfers, VDAgentFileXferDataMessage *msg)
gchar *argv[] = { ""xdg-open"", xfers->save_dir, NULL };
if (!g_spawn_async(NULL, argv, NULL, G_SPAWN_SEARCH_PATH, NULL, NULL, NULL, &error))
",sam2p-0.49.4/15.json#trace5,272,1,"144,148,150,170,206,265,383,407,445,483",tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/15.json,c70aedce697292cc3f22625f0002d28a,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
6,5,Safe,spice-vdagent__CVE-2017-15108,CVE-2017-15108,711,1,275,False,tail_512,3,9.37213134765625,133,trace-csv::134,Vulnerable,False,gimp-2.6.7,CVE-2009-1570,CVE-2009-1570,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,399,1,185,0.038461538461538464,"udscs_do_read(&conn);static void udscs_do_read(struct udscs_connection **conp)udscs_read_complete(connp);conn->read_callback(connp, &conn->header, conn->data.buf);static void daemon_read_complete(struct udscs_connecti...","if (!ReadOK (fd, buffer, 36)) Bitmap_Head.biPlanes = ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt = ToS (&buffer[0x0A]); /* 1C */ return (puffer[0] | puffer[1] << 8); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_...",6,6,0,,test,,,"
udscs_do_read(&conn);
static void udscs_do_read(struct udscs_connection **conp)
udscs_read_complete(connp);
conn->read_callback(connp, &conn->header, conn->data.buf);
static void daemon_read_complete(struct udscs_connection **connp, struct udscs_message_header *header, uint8_t *data)
VDAgent *agent = udscs_get_user_data(*connp);
void *udscs_get_user_data(struct udscs_connection *conn)
return conn->user_data;
vdagent_file_xfers_data(agent->xfers, (VDAgentFileXferDataMessage *)data);
void vdagent_file_xfers_data(struct vdagent_file_xfers *xfers, VDAgentFileXferDataMessage *msg)
gchar *argv[] = { ""xdg-open"", xfers->save_dir, NULL };
if (!g_spawn_async(NULL, argv, NULL, G_SPAWN_SEARCH_PATH, NULL, NULL, NULL, &error))
",gimp-2.6.7/2.json#trace2,134,1,"69,251,261,262,411,455,482,630",tracer-signaturedb-rag/signature-db-ori/gimp-2.6.7/2.json,b2379f1ceba7a8d4f8150885c08ade7b,"      if (!ReadOK (fd, buffer, 36))
      Bitmap_Head.biPlanes  = ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  = ToS (&buffer[0x0A]);      /* 1C */
  return (puffer[0] | puffer[1] << 8);
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  rowbytes= ((Bitmap_Head.biWidth * Bitmap_Head.biBitCnt - 1) / 32) * 4 + 4;
  image_ID = ReadImage (fd,
  buffer    = g_malloc (rowbytes);"
6,5,Safe,spice-vdagent__CVE-2017-15108,CVE-2017-15108,711,1,275,False,tail_512,4,9.557861328125,221,trace-csv::222,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.031746031746031744,"udscs_do_read(&conn);static void udscs_do_read(struct udscs_connection **conp)udscs_read_complete(connp);conn->read_callback(connp, &conn->header, conn->data.buf);static void daemon_read_complete(struct udscs_connecti...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",6,6,0,,test,,,"
udscs_do_read(&conn);
static void udscs_do_read(struct udscs_connection **conp)
udscs_read_complete(connp);
conn->read_callback(connp, &conn->header, conn->data.buf);
static void daemon_read_complete(struct udscs_connection **connp, struct udscs_message_header *header, uint8_t *data)
VDAgent *agent = udscs_get_user_data(*connp);
void *udscs_get_user_data(struct udscs_connection *conn)
return conn->user_data;
vdagent_file_xfers_data(agent->xfers, (VDAgentFileXferDataMessage *)data);
void vdagent_file_xfers_data(struct vdagent_file_xfers *xfers, VDAgentFileXferDataMessage *msg)
gchar *argv[] = { ""xdg-open"", xfers->save_dir, NULL };
if (!g_spawn_async(NULL, argv, NULL, G_SPAWN_SEARCH_PATH, NULL, NULL, NULL, &error))
",sam2p-0.49.4/10.json#trace3,222,1,"126,131,132,170,206,265,383,407,445,483",tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
6,5,Safe,spice-vdagent__CVE-2017-15108,CVE-2017-15108,711,1,275,False,tail_512,5,9.557861328125,269,trace-csv::270,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.031746031746031744,"udscs_do_read(&conn);static void udscs_do_read(struct udscs_connection **conp)udscs_read_complete(connp);conn->read_callback(connp, &conn->header, conn->data.buf);static void daemon_read_complete(struct udscs_connecti...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",6,6,0,,test,,,"
udscs_do_read(&conn);
static void udscs_do_read(struct udscs_connection **conp)
udscs_read_complete(connp);
conn->read_callback(connp, &conn->header, conn->data.buf);
static void daemon_read_complete(struct udscs_connection **connp, struct udscs_message_header *header, uint8_t *data)
VDAgent *agent = udscs_get_user_data(*connp);
void *udscs_get_user_data(struct udscs_connection *conn)
return conn->user_data;
vdagent_file_xfers_data(agent->xfers, (VDAgentFileXferDataMessage *)data);
void vdagent_file_xfers_data(struct vdagent_file_xfers *xfers, VDAgentFileXferDataMessage *msg)
gchar *argv[] = { ""xdg-open"", xfers->save_dir, NULL };
if (!g_spawn_async(NULL, argv, NULL, G_SPAWN_SEARCH_PATH, NULL, NULL, NULL, &error))
",sam2p-0.49.4/15.json#trace3,270,1,"144,149,150,170,206,265,383,407,445,483",tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/15.json,c70aedce697292cc3f22625f0002d28a,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
6,5,Safe,spice-vdagent__CVE-2017-15108,CVE-2017-15108,711,1,275,False,tail_512,6,9.616943359375,257,trace-csv::258,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,447,1,201,0.034482758620689655,"udscs_do_read(&conn);static void udscs_do_read(struct udscs_connection **conp)udscs_read_complete(connp);conn->read_callback(connp, &conn->header, conn->data.buf);static void daemon_read_complete(struct udscs_connecti...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He...",6,6,0,,test,,,"
udscs_do_read(&conn);
static void udscs_do_read(struct udscs_connection **conp)
udscs_read_complete(connp);
conn->read_callback(connp, &conn->header, conn->data.buf);
static void daemon_read_complete(struct udscs_connection **connp, struct udscs_message_header *header, uint8_t *data)
VDAgent *agent = udscs_get_user_data(*connp);
void *udscs_get_user_data(struct udscs_connection *conn)
return conn->user_data;
vdagent_file_xfers_data(agent->xfers, (VDAgentFileXferDataMessage *)data);
void vdagent_file_xfers_data(struct vdagent_file_xfers *xfers, VDAgentFileXferDataMessage *msg)
gchar *argv[] = { ""xdg-open"", xfers->save_dir, NULL };
if (!g_spawn_async(NULL, argv, NULL, G_SPAWN_SEARCH_PATH, NULL, NULL, NULL, &error))
",sam2p-0.49.4/14.json#trace2,258,1,"144,149,150,170,188,206,281,483",tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/14.json,c70aedce697292cc3f22625f0002d28a,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  rowbytes= ( (Bitmap_Head.biWidth * Bitmap_Head.biBitCnt - 1) / 32) * 4 + 4;
  image.bitmap = ReadImage (fd,
  XMALLOCT (buffer, unsigned char*, rowbytes);"
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,1,6.4854736328125,74,trace-csv::75,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",7,7,1,1,test,,,"
size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);
smart_str_appendl(&post_data.str, buf, len);
if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {
static inline int add_post_vars(zval *arr, post_var_data_t *vars, zend_bool eof)
while (add_post_var(arr, vars, eof TSRMLS_CC)) {
static zend_bool add_post_var(zval *arr, post_var_data_t *var, zend_bool eof)
vsep = memchr(var->ptr, '&', var->end - var->ptr);
",autotrace-20200219.65/2.json#trace3,75,1,"103,109,174,202,244,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/2.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 3 * sizeof(unsigned char));"
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,2,6.50408935546875,77,trace-csv::78,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",7,7,1,1,test,,,"
size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);
smart_str_appendl(&post_data.str, buf, len);
if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {
static inline int add_post_vars(zval *arr, post_var_data_t *vars, zend_bool eof)
while (add_post_var(arr, vars, eof TSRMLS_CC)) {
static zend_bool add_post_var(zval *arr, post_var_data_t *var, zend_bool eof)
vsep = memchr(var->ptr, '&', var->end - var->ptr);
",autotrace-20200219.65/3.json#trace3,78,1,"103,109,174,202,247,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/3.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 1 * sizeof(unsigned char));"
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,3,6.50408935546875,80,trace-csv::81,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ...",7,7,1,1,test,,,"
size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);
smart_str_appendl(&post_data.str, buf, len);
if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {
static inline int add_post_vars(zval *arr, post_var_data_t *vars, zend_bool eof)
while (add_post_var(arr, vars, eof TSRMLS_CC)) {
static zend_bool add_post_var(zval *arr, post_var_data_t *var, zend_bool eof)
vsep = memchr(var->ptr, '&', var->end - var->ptr);
",autotrace-20200219.65/4.json#trace3,81,1,"103,109,174,202,251,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/4.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 1 * sizeof(unsigned char));"
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,4,6.53729248046875,75,trace-csv::76,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,...",7,7,1,1,test,,,"
size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);
smart_str_appendl(&post_data.str, buf, len);
if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {
static inline int add_post_vars(zval *arr, post_var_data_t *vars, zend_bool eof)
while (add_post_var(arr, vars, eof TSRMLS_CC)) {
static zend_bool add_post_var(zval *arr, post_var_data_t *var, zend_bool eof)
vsep = memchr(var->ptr, '&', var->end - var->ptr);
",autotrace-20200219.65/3.json#trace1,76,1,"103,110,174,202,247,421",tracer-signaturedb-rag/signature-db-ori/autotrace-20200219.65/3.json,1a60b0e012a7429a8bc83c0b4115f846,"    if (!ReadOK(fd, buffer, 8)) {
    Bitmap_Head.biHeight = ToS(&buffer[0x02]);  /* 14 */
  return ((short)(puffer[0] | puffer[1] << 8));
  if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image_storage = ReadImage(fd, Bitmap_Head.biWidth, Bitmap_Head.biHeight, ColorMap, Bitmap_Head.biBitCnt, Bitmap_Head.biCompr, rowbytes, Grey);
    XMALLOC(image, width * height * 1 * sizeof(unsigned char));"
